Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2011","2011","1000 USD","661564","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2011","2011","t","32789893","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2011","2011","1000 USD","11134659","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2012","2012","t","2470365","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2012","2012","1000 USD","832759","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2012","2012","t","25769493","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2012","2012","1000 USD","8172801","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2013","2013","t","3386604","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2013","2013","1000 USD","1082865","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2013","2013","t","33198288","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2013","2013","1000 USD","10542809","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2014","2014","t","3528264.04","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2014","2014","1000 USD","1007958","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2014","2014","t","25645749.1","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2014","2014","1000 USD","7780927","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2015","2015","t","2483769.5","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2015","2015","1000 USD","728078","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2015","2015","t","21268695.76","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2015","2015","1000 USD","5632586","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2016","2016","t","2210889.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2016","2016","1000 USD","491073","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2016","2016","t","24041585.88","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2016","2016","1000 USD","5387270","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2017","2017","t","2812826.12","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2017","2017","1000 USD","705555","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2017","2017","t","27299214.37","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2017","2017","1000 USD","6093290","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2018","2018","t","3136160.61","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2018","2018","1000 USD","799371","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2018","2018","t","22499005.58","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2018","2018","1000 USD","5458267","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2019","2019","t","1836134.4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2019","2019","1000 USD","432372","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2019","2019","t","27068607.39","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2019","2019","1000 USD","6265916","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2020","2020","t","1909894.95","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2020","2020","1000 USD","467784","A","Official figure",""
